sID,trial_number,trial_number_run,run,estimate1,confidence_rating,estimate2,estimate_peer,confidence_peer,estimate1_rt,confidence_rt,estimate2_rt,true_ratio,seen_ratio,nTotal,filler_trial,ITI,nMushrooms,nBlue,nRed
62,1,1,prac,0,NA,0,21,1,[],NA,[],0.375,0.4,5,0,1.7,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1
62,2,2,prac,20,1,19,2,1,8.37927985999977,2.4024398599999586,3.950898099999904,0.125,0.13333333333333333,45,0,1.7,9 9 9 9 9,0 1 2 1 2,9 8 7 8 7
62,3,3,prac,40,2,45,56,3,7.863898959999915,2.0013747600000897,5.084218099999816,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,5 7 7 5 4,4 2 2 4 5
62,4,4,prac,80,3,80,97,1,5.66192946000001,2.4867956599996432,4.016294959999868,0.875,0.8,5,0,1.7,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
62,5,5,prac,70,2,60,54,3,8.829569259999971,1.3375495600000704,6.749812900000052,0.625,0.6,5,0,1.7,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1
62,6,6,prac,60,2,40,6,1,8.478614760000255,1.8372762600001806,5.153827000000092,0.5,0.4,5,1,1.5,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0
62,7,7,prac,85,2,90,99,2,4.329791160000468,1.8372666600002958,5.951463800000283,0.875,0.8666666666666667,45,0,1.6,9 9 9 9 9,9 8 8 7 7,0 1 1 2 2
62,8,8,prac,43,1,42,26,1,8.863413659999878,2.168848759999719,4.853507299999819,0.375,0.37777777777777777,45,0,1.7,9 9 9 9 9,4 2 7 2 2,5 7 2 7 7
62,9,9,prac,20,1,20,4,2,8.813605559999814,1.8853245599998445,4.7604716600003485,0.125,0.2,5,0,1.8,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0
62,10,10,prac,55,2,60,72,2,5.013020259999848,1.8702478599998358,2.9856172999998307,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,5 6 7 5 5,4 3 2 4 4
62,11,11,prac,60,2,60,78,2,7.263843659999793,2.1864187599996967,3.684676300000092,0.625,0.6,5,0,1.5,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
62,12,12,prac,100,3,100,98,3,3.247055959999898,1.9358708599997954,4.819727099999909,1,1,45,1,1.5,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
62,13,13,prac,80,2,80,32,1,7.062813559999768,2.035789259999774,3.752706599999783,0.875,0.8,5,1,1.8,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
62,14,14,prac,70,2,65,52,1,9.479894860000059,1.7869299599997248,3.718467699999792,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,6 6 4 7 5,3 3 5 2 4
62,15,15,prac,44,1,60,61,1,11.678408260000197,1.6868194599996968,4.587559800000008,0.625,0.6,5,0,1.6,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
63,1,1,prac,70,2,65,52,1,5.74563390000003,2.5350548000001254,5.82572139999979,0.625,0.6,5,0,1.7,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
63,2,2,prac,5,3,10,20,2,3.19614549999983,2.219080900000108,4.68319079999992,0.125,0.13333333333333333,45,0,2,9 9 9 9 9,2 1 0 3 0,7 8 9 6 9
63,3,3,prac,60,1,65,75,2,6.36261730000069,2.585840900000221,4.58286970000017,0.625,0.6,5,0,1.5,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
63,4,4,prac,15,2,10,1,2,4.52875820000008,2.6366602000007333,3.21658559999923,0.125,0.2,5,0,1.5,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
63,5,5,prac,90,3,85,72,3,8.61357339999995,2.185607099999743,5.49795459999996,0.875,0.8666666666666667,45,0,1.6,9 9 9 9 9,8 8 7 8 8,1 1 2 1 1
63,6,6,prac,65,2,65,49,1,3.87963409999975,2.369660300000305,3.28286689999959,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,4 7 4 7 6,5 2 5 2 3
63,7,7,prac,60,1,60,60,2,4.72943739999982,2.386461899999631,4.58325869999999,0.5,0.4,5,1,1.6,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1
63,8,8,prac,57,1,73,73,3,6.04619369999955,2.7036253999999644,9.48428880000074,0.625,0.6,5,0,1.8,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
63,9,9,prac,40,1,30,22,2,8.92975530000058,1.8697202000007564,3.79331530000036,0.375,0.4,5,0,1.9,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1
63,10,10,prac,65,2,57,50,3,5.17894440000009,2.1191459000001487,6.33123009999963,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,6 7 6 3 6,3 2 3 6 3
63,11,11,prac,95,3,97,96,3,5.2468087000002,1.818581500000164,4.95006460000059,1,1,45,1,1.9,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
63,12,12,prac,65,2,65,50,2,5.22920239999985,2.353745099999742,3.15155659999982,0.375,0.37777777777777777,45,0,1.8,9 9 9 9 9,3 4 3 4 3,6 5 6 5 6
63,13,13,prac,80,1,93,97,3,3.26275829999986,3.252958000000035,6.18304289999969,0.875,0.8,5,0,2,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
63,14,14,prac,60,2,60,75,2,4.21175499999981,1.869525999999496,6.41782839999951,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,7 6 5 4 6,2 3 4 5 3
63,15,15,prac,80,1,80,80,3,6.49648639999987,2.186866299999565,4.26471079999965,0.875,0.8,5,1,1.7,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
64,1,1,prac,60,1,70,76,3,8.49505420000014,1.8014760000000933,5.95176099999981,0.625,0.6,5,0,1.5,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
64,2,2,prac,65,2,60,50,2,4.31322939999973,3.101785099999688,5.3527897999993,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,5 6 4 6 7,4 3 5 3 2
64,3,3,prac,20,1,10,2,1,6.07836209999959,1.7700127999996766,7.28478199999927,0.125,0.2,5,0,1.7,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
64,4,4,prac,80,1,50,28,1,4.4786196,1.4528384999998707,5.15333049999936,0.875,0.8,5,1,2,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
64,5,5,prac,15,2,10,1,3,7.14660370000001,1.6870946999993066,4.48545679999961,0.125,0.13333333333333333,45,0,1.7,9 9 9 9 9,0 2 2 2 0,9 7 7 7 9
64,6,6,prac,98,3,99,98,3,3.56350349999957,2.102336999999352,5.3316192000002,1,1,45,1,1.8,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
64,7,7,prac,90,3,85,75,2,4.9796666999996,1.3533680999998978,6.36417419999998,0.875,0.8666666666666667,45,0,1.6,9 9 9 9 9,8 7 7 8 9,1 2 2 1 0
64,8,8,prac,60,2,74,78,3,2.97946910000019,1.5869694999992134,5.98351349999984,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,6 7 5 5 5,3 2 4 4 4
64,9,9,prac,60,1,71,76,2,6.44616489999999,1.8851564999999937,5.69888479999963,0.625,0.6,5,0,1.7,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
64,10,10,prac,37,1,36,36,2,5.39577910000025,1.4863393000000542,7.81772599999977,0.5,0.4,5,1,1.6,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1
64,11,11,prac,35,2,40,51,1,5.09671879999951,1.3195432999996228,3.08294289999958,0.375,0.37777777777777777,45,0,1.7,9 9 9 9 9,4 2 3 4 4,5 7 6 5 5
64,12,12,prac,70,1,85,87,3,4.14610559999983,1.3690872999995918,3.43159859999969,0.875,0.8,5,0,1.9,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
64,13,13,prac,66,2,60,50,1,7.36255829999982,1.9693126999995911,5.68488119999984,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,4 6 5 7 6,5 3 4 2 3
64,14,14,prac,65,1,60,50,1,3.0787937999994,1.470103300000119,6.1499418999997,0.625,0.6,5,0,1.9,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
64,15,15,prac,35,1,45,51,2,5.22866209999938,1.6362426000000596,14.4173216999998,0.375,0.4,5,0,1.9,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0
65,1,1,prac,60,2,53,45,1,12.6898481199996,2.0020203600006425,8.97357031999945,0.375,0.4,5,0,1.8,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1
65,2,2,prac,20,1,5,5,3,4.37526622000041,4.822659360000216,2.19310883999879,0.125,0.2,5,0,1.5,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
65,3,3,prac,80,1,90,98,3,4.10847281999941,4.30662804000076,3.63038044000041,0.875,0.8,5,0,1.9,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
65,4,4,prac,66,2,58,50,3,6.89685361999909,2.1218524599999,4.59340082000017,0.625,0.6,5,0,2,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1
65,5,5,prac,80,1,80,80,2,3.32074632000058,2.046172860000297,3.37682012000005,0.875,0.8,5,1,2,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
65,6,6,prac,7,3,9,24,1,2.2458578199994,1.437645160000102,4.53341411999918,0.125,0.13333333333333333,45,0,1.6,9 9 9 9 9,0 2 1 1 2,9 7 8 8 7
65,7,7,prac,40,3,40,55,1,10.3051384199998,1.5377928600000814,3.01841141999921,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,6 6 6 6 4,3 3 3 3 5
65,8,8,prac,60,2,67,75,3,5.02996911999981,1.6656039599993164,4.43946611999945,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,5 7 5 5 6,4 2 4 4 3
65,9,9,prac,34,1,35,36,2,5.05492991999927,1.1645289600000979,4.19722661999913,0.5,0.4,5,1,1.9,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0
65,10,10,prac,66,1,53,50,2,4.06796661999851,1.6490508599999885,2.92085111999859,0.625,0.6,5,0,1.7,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0
65,11,11,prac,100,3,99,99,3,3.24638851999953,1.7640740599999845,4.29322041999967,1,1,45,1,1.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
65,12,12,prac,92,3,91,75,3,5.60995631999958,1.1916420600009587,4.1673685199994,0.875,0.8666666666666667,45,0,1.6,9 9 9 9 9,8 8 6 9 8,1 1 3 0 1
65,13,13,prac,57,3,57,73,2,5.02664251999977,1.4735368600004222,2.03455711999959,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,7 5 4 5 7,2 4 5 4 2
65,14,14,prac,66,2,66,50,1,5.4466645199991,1.6657667600002242,2.0047570200004,0.625,0.6,5,0,1.9,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
65,15,15,prac,50,2,36,32,3,3.29932881999957,1.2127129600003173,4.69687892000002,0.375,0.37777777777777777,45,0,1.7,9 9 9 9 9,4 1 5 4 3,5 8 4 5 6
66,1,1,prac,12,3,20,30,3,7.61302594999961,4.0525119499998254,10.3268551000001,0.125,0.13333333333333333,45,0,1.8,9 9 9 9 9,2 1 0 0 3,7 8 9 9 6
66,2,2,prac,80,1,80,80,3,9.9125946500003,3.1863301499993213,7.2890033499998,0.875,0.8,5,1,1.8,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
66,3,3,prac,80,1,95,97,3,2.76245345000007,2.336143450000236,10.4185424499997,0.875,0.8,5,0,1.5,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
66,4,4,prac,40,1,30,25,2,7.07880484999941,2.085539150000386,11.8526684500002,0.375,0.4,5,0,1.5,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1
66,5,5,prac,12,3,17,30,1,16.44659215,4.570784350000395,14.5226052000007,0.875,0.8666666666666667,45,0,1.9,9 9 9 9 9,8 9 7 9 6,1 0 2 0 3
66,6,6,prac,50,2,60,65,3,6.44566505000057,2.369917749999786,11.3623346000004,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,5 5 7 5 6,4 4 2 4 3
66,7,7,prac,40,1,30,24,3,11.7784546499997,2.1529906499999925,7.33063080000011,0.375,0.37777777777777777,45,0,1.9,9 9 9 9 9,4 4 1 4 4,5 5 8 5 5
66,8,8,prac,65,3,62,49,1,9.17894324999952,3.485370150000108,8.2516122499992,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,6 4 5 5 8,3 5 4 4 1
66,9,9,prac,60,1,73,78,2,9.29552684999953,2.303001449999556,14.8527729499997,0.625,0.6,5,0,1.7,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0
66,10,10,prac,40,1,40,40,1,6.42921914999988,2.6850688499998796,3.25437654999951,0.5,0.4,5,1,2,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0
66,11,11,prac,100,3,100,99,3,6.67890924999938,2.2857800499991754,3.75074924999944,1,1,45,1,1.5,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
66,12,12,prac,60,1,71,75,3,2.96256924999943,2.385688950000713,10.319278649999,0.625,0.6,5,0,1.9,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
66,13,13,prac,60,1,65,75,1,2.94625974999963,2.086772449999444,3.68538044999968,0.625,0.6,5,0,1.6,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
66,14,14,prac,50,2,63,68,2,9.63010384999916,8.203860549999717,7.15435075000005,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,4 6 7 7 4,5 3 2 2 5
66,15,15,prac,20,1,12,5,2,8.62839964999966,3.736491350000506,16.2499838000008,0.125,0.2,5,0,1.7,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1
67,1,1,prac,90,3,90,72,2,5.71181512000112,2.570114220000505,2.49234772000091,0.875,0.8666666666666667,45,0,1.7,9 9 9 9 9,8 8 7 9 7,1 1 2 0 2
67,2,2,prac,55,1,55,73,1,3.79711182000119,3.3857916200004183,3.23235351999938,0.875,0.8,5,0,1.6,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
67,3,3,prac,95,3,95,96,3,4.92848872000013,2.86918402000083,3.49784932000057,1,1,45,1,1.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
67,4,4,prac,87,3,80,69,3,5.09697131999928,1.9702896199996758,5.93008961999931,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,5 6 7 4 6,4 3 2 5 3
67,5,5,prac,52,1,63,70,2,3.26302182000018,2.9190233200006332,5.35924371999954,0.625,0.6,5,0,1.9,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1
67,6,6,prac,50,1,50,34,1,2.94713771999977,2.2352995199998986,3.06426311999985,0.375,0.4,5,0,1.7,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1
67,7,7,prac,65,2,65,49,1,8.32952311999998,2.01873612000054,2.63159851999899,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,5 6 6 7 4,4 3 3 2 5
67,8,8,prac,50,1,50,67,1,2.21317092000027,2.13617412000076,2.16445452000062,0.625,0.6,5,0,1.8,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
67,9,9,prac,65,1,60,19,1,6.11330141999952,2.0201754199997595,7.34969031999935,0.875,0.8,5,1,2,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
67,10,10,prac,50,1,60,66,3,2.69655512000008,1.702198920000228,7.82740681999985,0.625,0.6,5,0,1.8,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
67,11,11,prac,70,2,69,55,2,4.89604531999976,2.1704996200005553,3.5954117199999,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,6 6 8 4 4,3 3 1 5 5
67,12,12,prac,45,1,40,28,2,6.99617652000052,1.6362969200008592,4.02998272000059,0.125,0.2,5,0,1.6,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1
67,13,13,prac,13,2,20,29,3,8.3960622200002,4.619208820001404,4.09564382000008,0.125,0.13333333333333333,45,0,1.5,9 9 9 9 9,1 0 2 1 2,8 9 7 8 7
67,14,14,prac,50,1,49,49,2,3.73022192000008,2.0030636200008303,5.79778451999846,0.5,0.4,5,1,2,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1
67,15,15,prac,30,2,35,45,3,4.17889021999963,2.1368133200003285,4.16478311999981,0.375,0.37777777777777777,45,0,1.9,9 9 9 9 9,3 5 3 3 3,6 4 6 6 6
68,1,1,prac,80,2,80,97,2,4.01281916000062,2.3684461600005307,6.99449976000051,0.875,0.8,5,0,1.9,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
68,2,2,prac,30,2,33,45,3,9.22912236000047,2.6846248599995306,7.33212895999986,0.375,0.37777777777777777,45,0,1.8,9 9 9 9 9,3 3 2 6 3,6 6 7 3 6
68,3,3,prac,90,3,85,72,2,3.42926885999896,1.9705080599997018,8.59435645999929,0.875,0.8666666666666667,45,0,1.5,9 9 9 9 9,8 7 9 8 7,1 2 0 1 2
68,4,4,prac,15,3,10,1,3,3.37908616000004,1.8508762600004047,6.09836226000061,0.125,0.13333333333333333,45,0,1.6,9 9 9 9 9,2 1 1 0 2,7 8 8 9 7
68,5,5,prac,57,1,60,73,1,9.51352165999924,2.285835959999531,2.85034939999969,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,8 4 5 3 8,1 5 4 6 1
68,6,6,prac,50,1,50,48,2,2.54619176000051,1.420099859999027,3.69799766000051,0.5,0.4,5,1,1.9,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1
68,7,7,prac,50,1,55,65,2,2.36328195999977,3.1013204599994424,6.09659076000116,0.625,0.6,5,0,1.9,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0
68,8,8,prac,75,1,75,73,3,10.9966365599994,1.8871927599993796,3.15564266000001,0.875,0.8,5,1,2,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
68,9,9,prac,47,1,45,31,1,10.0961981599994,2.06862295999872,2.14923955999984,0.375,0.4,5,0,1.6,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0
68,10,10,prac,100,3,100,99,3,4.12973065999995,1.6538279599999441,3.81663149999986,1,1,45,1,1.7,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
68,11,11,prac,27,1,17,10,2,11.1124802599998,1.6695739599999797,9.38512460000038,0.125,0.2,5,0,1.8,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
68,12,12,prac,47,1,55,64,1,5.3630601599998,1.3372346599999219,7.51626339999984,0.625,0.6,5,0,1.7,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1
68,13,13,prac,65,2,62,50,2,4.76381155999934,1.5357642599992687,8.69629316000101,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,6 6 4 7 5,3 3 5 2 4
68,14,14,prac,53,1,67,71,3,3.54577116000019,1.7363253599996824,5.44972450000023,0.625,0.6,5,0,1.8,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
68,15,15,prac,70,3,64,53,3,2.91307555999992,3.903663859999142,4.48455010000089,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,5 6 5 6 6,4 3 4 3 3
70,1,1,prac,40,1,40,39,2,5.680032549999851,5.2818020499998966,5.358650749999924,0.5,0.4,5,1,1.9,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0
70,2,2,prac,99,3,99,97,3,5.85163164999949,1.8156191499992929,3.700962349999827,1,1,45,1,1.8,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
70,3,3,prac,20,2,10,4,3,7.600474249999934,1.9880785499995,5.415831100000105,0.125,0.2,5,0,1.6,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1
70,4,4,prac,80,2,67,18,1,3.5297222499998497,2.4407064499996522,8.929973000000246,0.875,0.8,5,1,1.8,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
70,5,5,prac,60,2,70,77,3,4.709804749999421,2.132381749999695,6.654912500000137,0.625,0.6,5,0,1.5,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
70,6,6,prac,85,NA,0,84,3,[],NA,[],0.875,0.8666666666666667,45,0,1.7,9 9 9 9 9,8 9 7 7 8,1 0 2 2 1
70,7,7,prac,12,3,16,29,2,6.0349756499999785,2.0656850499999564,5.024037099999987,0.125,0.13333333333333333,45,0,1.8,9 9 9 9 9,1 0 3 1 1,8 9 6 8 8
70,8,8,prac,45,3,35,28,3,4.324271150000186,1.80244914999912,15.025228649999917,0.375,0.37777777777777777,45,0,1.8,9 9 9 9 9,2 3 6 1 5,7 6 3 8 4
70,9,9,prac,40,2,30,24,3,4.418162649999886,1.866359349999584,2.888547749999816,0.375,0.4,5,0,1.7,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1
70,10,10,prac,53,2,55,70,1,4.069254149999779,2.107760050000252,3.887952049999967,0.625,0.6222222222222222,45,0,2,9 9 9 9 9,5 6 5 5 7,4 3 4 4 2
70,11,11,prac,69,2,66,54,2,5.262772249999671,1.9714326499997696,5.587480149999919,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,7 3 7 5 6,2 6 2 4 3
70,12,12,prac,60,2,66,75,1,3.728842649999933,1.880490249999184,5.438930399999663,0.625,0.6,5,0,1.8,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
70,13,13,prac,60,2,67,76,2,5.3716091499995855,1.8827136499999142,4.59724370000049,0.625,0.6,5,0,2,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
70,14,14,prac,30,1,37,46,3,10.535596249999799,3.624377749999894,7.982842649999839,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,7 7 5 5 4,2 2 4 4 5
70,15,15,prac,80,1,90,97,2,5.227503250000154,4.123293449999437,6.040276100000028,0.875,0.8,5,0,1.6,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
71,1,1,prac,20,1,10,5,2,8.03493809999998,1.7192992000000231,6.8755536000001,0.125,0.2,5,0,1.5,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1
71,2,2,prac,40,1,50,82,1,7.85158579999984,1.4696106000001237,12.7936690000001,0.5,0.4,5,1,1.6,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0
71,3,3,prac,60,1,70,75,2,4.71793899999989,1.4612996999999268,7.4673299000001,0.625,0.6,5,0,1.6,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0
71,4,4,prac,40,1,24,24,3,5.18456479999986,1.5615035999999236,8.24213520000012,0.375,0.4,5,0,2,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0
71,5,5,prac,15,3,10,1,3,14.3106823000001,1.2615046000000802,4.46327190000011,0.125,0.13333333333333333,45,0,1.8,9 9 9 9 9,0 1 0 3 2,9 8 9 6 7
71,6,6,prac,80,3,80,65,2,4.88449319999995,1.386491800000158,5.10531059999994,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,4 8 6 7 3,5 1 3 2 6
71,7,7,prac,75,2,75,60,1,12.3271617,2.7445090000001073,3.67119790000015,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,7 7 6 4 4,2 2 3 5 5
71,8,8,prac,80,1,94,95,3,4.68451800000003,1.8197469000001547,10.2685713000001,0.875,0.8,5,0,1.5,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
71,9,9,prac,60,3,70,77,3,4.62624389999996,1.3445975999998154,7.45923570000014,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,6 5 8 3 6,3 4 1 6 3
71,10,10,prac,50,3,45,35,3,3.85944519999998,2.853361599999971,3.36296319999997,0.375,0.37777777777777777,45,0,1.8,9 9 9 9 9,2 4 5 2 4,7 5 4 7 5
71,11,11,prac,97,3,97,99,3,4.74288019999995,1.6699444999999287,5.76786680000009,1,1,45,1,1.8,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
71,12,12,prac,60,1,70,75,3,6.94289260000005,2.3763450999999804,5.74233589999994,0.625,0.6,5,0,1.8,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
71,13,13,prac,60,1,60,75,1,4.04282339999986,1.4444913000002089,3.63023679999992,0.625,0.6,5,0,2,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
71,14,14,prac,94,3,94,79,1,7.07642800000008,2.470002499999964,4.09636050000017,0.875,0.8666666666666667,45,0,1.8,9 9 9 9 9,7 9 9 6 8,2 0 0 3 1
71,15,15,prac,80,1,80,80,3,6.17636289999996,1.994636200000059,3.63804780000009,0.875,0.8,5,1,1.6,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
73,1,1,prac,20,2,10,2,3,9.27976609000052,2.302598689999286,6.12860323999939,0.125,0.2,5,0,1.8,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
73,2,2,prac,55,2,55,70,1,7.06247458999951,1.7696765899991078,6.28306583999893,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,4 7 6 6 5,5 2 3 3 4
73,3,3,prac,80,1,85,97,2,9.53023478999967,1.4023066899990226,2.86282214000039,0.875,0.8,5,0,1.7,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
73,4,4,prac,80,1,80,78,3,4.29627558999982,7.335671589999947,6.31928555000013,0.875,0.8,5,1,1.9,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
73,5,5,prac,45,2,45,27,2,6.04516178999984,1.9025315899989437,4.81675383999936,0.375,0.37777777777777777,45,0,1.7,9 9 9 9 9,2 4 3 3 5,7 5 6 6 4
73,6,6,prac,60,2,60,75,1,3.69654448999881,1.820264190000671,3.78511234999951,0.625,0.6,5,0,1.8,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
73,7,7,prac,60,2,65,75,2,5.44655978999981,2.0028570900003615,3.98701185000027,0.625,0.6,5,0,1.9,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
73,8,8,prac,65,3,58,49,3,5.57902789000036,2.502677589999621,3.95140065000032,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,5 6 7 6 4,4 3 2 3 5
73,9,9,prac,60,1,70,77,3,5.21284768999976,1.9523874899996372,5.01979754999957,0.625,0.6,5,0,1.9,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
73,10,10,prac,40,1,40,82,1,8.06161628999871,1.8027365899997676,3.95155465000062,0.5,0.4,5,1,1.9,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0
73,11,11,prac,97,3,97,95,3,4.61331229000007,2.151783090000208,3.08373134000067,1,1,45,1,1.8,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
73,12,12,prac,75,2,80,90,2,4.86264888999904,1.8024536900002204,3.58560154999941,0.875,0.8666666666666667,45,0,1.9,9 9 9 9 9,5 9 8 8 9,4 0 1 1 0
73,13,13,prac,40,1,33,25,3,6.01251459000014,1.6691935899989403,4.55362074999994,0.375,0.4,5,0,1.9,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1
73,14,14,prac,55,2,55,72,2,5.07916278999983,1.68589208999947,3.08705695000026,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,6 9 3 7 3,3 0 6 2 6
73,15,15,prac,15,3,15,1,2,5.39689858999918,2.969517189999351,5.21727875000033,0.125,0.13333333333333333,45,0,1.6,9 9 9 9 9,0 2 1 3 0,9 7 8 6 9
76,1,1,prac,60,2,60,78,2,8.66171555000028,2.4198430499998267,4.56379360000005,0.625,0.6,5,0,1.5,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
76,2,2,prac,30,2,40,45,3,5.37843735000001,2.2033380499999566,7.1989822999999,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,7 6 4 6 5,2 3 5 3 4
