sID,trial_number,trial_number_run,run,estimate1,estimate2,estimate_peer,confidence_peer,estimate1_rt,estimate2_rt,true_ratio,seen_ratio,nTotal,filler_trial,ITI,nMushrooms,nBlue,nRed,s,strategy,confidence_rating
40,62,12,3,56,60,73,2,5.279605939999783,2.21119011999963,0.625,0.6222222222222222,45,0,5.8,9 9 9 9 9,8 5 5 4 6,1 4 4 5 3,0.23529411764705882,compromise,2.142857142857143
40,63,13,3,5,13,20,1,4.753618240000833,4.33242372000041,0.125,0.13333333333333333,45,0,4.6,9 9 9 9 9,0 1 2 0 3,9 8 7 9 6,0.5333333333333333,compromise,2.142857142857143
40,64,14,3,60,65,76,2,5.132458740000402,2.59439431999908,0.625,0.6222222222222222,45,0,5.4,9 9 9 9 9,5 6 5 9 3,4 3 4 0 6,0.3125,compromise,2.142857142857143
40,65,15,3,61,75,76,3,5.02025464000053,3.43092011999943,0.625,0.6,5,0,4.2,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0,0.9333333333333333,compromise,1.1428571428571428
40,66,16,3,1,1,2,3,3.382447040000443,1.01874061999933,0,0,5,1,4.7,1 1 1 1 1,0 0 0 0 0,1 1 1 1 1,0,stay,1.1428571428571428
40,67,17,3,77,77,76,1,5.979834040000242,4.19441761999951,0.625,0.6222222222222222,45,1,5.6,9 9 9 9 9,8 6 5 3 6,1 3 4 6 3,-0,stay,2.142857142857143
40,68,18,3,25,10,7,3,3.390823040000214,5.43725158000052,0.125,0.2,5,0,5.5,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.8333333333333334,compromise,1.1428571428571428
40,69,19,3,10,11,26,1,3.4159199400000944,1.96738521999941,0.125,0.13333333333333333,45,0,4.3,9 9 9 9 9,1 2 0 2 1,8 7 9 7 8,0.0625,compromise,2.142857142857143
40,70,20,3,60,70,75,3,2.3131130399997346,2.8570506799997,0.625,0.6,5,0,5.7,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1,0.6666666666666666,compromise,1.1428571428571428
40,71,21,3,25,20,10,1,4.982538940000268,1.99524887999996,0.125,0.2,5,0,4.7,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.3333333333333333,compromise,1.1428571428571428
40,72,22,3,15,23,33,3,4.369556939999711,4.31809382000029,0.75,0.7555555555555555,45,0,5.1,9 9 9 9 9,6 8 8 7 5,3 1 1 2 4,0.4444444444444444,compromise,2.142857142857143
40,73,23,3,25,20,10,1,3.6702531400005682,2.39514667999993,0.125,0.2,5,0,4.4,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.3333333333333333,compromise,1.1428571428571428
40,74,24,3,75,83,92,1,5.986908940000831,4.2501806199989,0.75,0.8,5,0,5.5,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,0.47058823529411764,compromise,1.1428571428571428
40,75,25,3,16,20,60,1,5.921497440001076,1.86866978000035,0.25,0.24444444444444444,45,1,5.7,9 9 9 9 9,1 3 1 3 3,8 6 8 6 6,0.09090909090909091,compromise,2.142857142857143
43,1,1,1,12,23,30,2,9.049419499999203,7.55187850000584,0.125,0.13333333333333333,45,0,5,9 9 9 9 9,2 1 0 0 3,7 8 9 9 6,0.6111111111111112,compromise,2
43,2,2,1,24,30,42,1,8.441086500000893,4.67120200000136,0.25,0.24444444444444444,45,0,5.1,9 9 9 9 9,3 2 3 1 2,6 7 6 8 7,0.3333333333333333,compromise,2
43,3,3,1,80,80,63,2,13.941168200000902,3.15627300000233,0.75,0.8,5,0,4.7,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,-0,stay,2.125
43,4,4,1,20,30,37,3,10.071751499999664,4.02961390000382,0.25,0.24444444444444444,45,0,5.7,9 9 9 9 9,3 1 4 2 1,6 8 5 7 8,0.5882352941176471,compromise,2
43,5,5,1,15,15,92,3,7.403491099999883,4.95953540000119,0.125,0.13333333333333333,45,1,5.3,9 9 9 9 9,0 2 2 0 2,9 7 7 9 7,0,stay,2
43,6,6,1,20,25,35,3,6.607613500000298,4.87389149999944,0.375,0.37777777777777777,45,0,4.4,9 9 9 9 9,3 3 2 5 4,6 6 7 4 5,0.3333333333333333,compromise,2
43,7,7,1,99,99,99,3,13.144791200000327,4.73330240000178,0,0,45,1,5.1,9 9 9 9 9,0 0 0 0 0,9 9 9 9 9,NA,NA,2
43,8,8,1,46,50,64,1,11.58838040000228,5.29949889999989,0.625,0.6222222222222222,45,0,5.9,9 9 9 9 9,4 6 6 7 5,5 3 3 2 4,0.2222222222222222,compromise,2
43,9,9,1,20,20,5,3,4.011518799999976,1.84141220000129,0.125,0.2,5,0,4.3,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,-0,stay,2.125
43,10,10,1,20,20,37,1,5.921644000001834,2.51440170000023,0.25,0.24444444444444444,45,0,5.4,9 9 9 9 9,1 3 3 1 3,8 6 6 8 6,0,stay,2
43,11,11,1,20,20,3,3,2.088119199997891,4.41262889999962,0.125,0.2,5,0,5.7,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,-0,stay,2.125
43,12,12,1,40,40,23,2,5.004899600000499,3.11554460000116,0.375,0.4,5,0,6,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1,-0,stay,2.125
43,13,13,1,30,30,32,2,9.28263109999898,3.99494170000071,0.5,0.4888888888888889,45,1,5.8,9 9 9 9 9,5 4 5 4 4,4 5 4 5 5,0,stay,2
43,14,14,1,40,40,22,1,10.64481330000126,3.86311740000201,0.375,0.37777777777777777,45,0,4.5,9 9 9 9 9,4 3 1 5 4,5 6 8 4 5,-0,stay,2
43,15,15,1,65,73,83,3,10.753033200000573,5.23140190000049,0.75,0.7555555555555555,45,0,4.7,9 9 9 9 9,9 7 4 8 6,0 2 5 1 3,0.4444444444444444,compromise,2
43,16,16,1,99,99,99,3,8.75331019999976,2.37877030000163,1,1,5,1,5.1,1 1 1 1 1,1 1 1 1 1,0 0 0 0 0,NA,NA,2.125
43,17,17,1,80,80,62,1,4.150155400000585,4.03091140000106,0.75,0.8,5,0,5.7,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,-0,stay,2.125
43,18,18,1,20,20,5,1,3.499223799997708,4.29975250000098,0.125,0.2,5,0,4.2,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,-0,stay,2.125
43,19,19,1,20,20,37,1,5.311529099997642,2.61259749999954,0.25,0.2,5,0,5.7,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0,stay,2.125
43,20,20,1,66,67,81,1,7.9824876000002405,6.04343730000255,0.75,0.7555555555555555,45,0,5.4,9 9 9 9 9,5 7 9 5 8,4 2 0 4 1,0.06666666666666667,compromise,2
43,21,21,1,20,30,38,3,2.2450327000005927,8.54133600000205,0.25,0.2,5,0,5.6,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.5555555555555556,compromise,2.125
43,22,22,1,60,60,78,2,7.951007599998775,3.16547990000072,0.75,0.7555555555555555,45,0,5,9 9 9 9 9,8 8 6 6 6,1 1 3 3 3,0,stay,2
43,23,23,1,40,40,23,3,2.629974999999831,3.85316469999998,0.375,0.4,5,0,5.5,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1,-0,stay,2.125
43,24,24,1,21,21,21,1,8.31583960000171,3.50603990000309,0.25,0.24444444444444444,45,1,5.8,9 9 9 9 9,2 5 0 1 3,7 4 9 8 6,NA,NA,2
43,25,25,1,20,20,2,2,3.4896411999998236,4.71649410000282,0.125,0.2,5,0,5,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,-0,stay,2.125
43,26,1,2,67,70,83,3,10.76332942999943,4.59659679999822,0.75,0.7555555555555555,45,0,4.1,9 9 9 9 9,5 9 7 7 6,4 0 2 2 3,0.1875,compromise,2
43,27,2,2,20,20,20,3,1.5860625299992535,1.92866960999891,0.125,0.2,5,1,4.3,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,NA,NA,2.125
43,28,3,2,80,75,65,2,7.465972829999373,5.14315540999996,0.75,0.8,5,0,4.9,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,0.3333333333333333,compromise,2.125
43,29,4,2,47,47,65,3,6.320251729999654,3.05007783999827,0.625,0.6222222222222222,45,0,4.1,9 9 9 9 9,5 7 5 4 7,4 2 4 5 2,0,stay,2
43,30,5,2,40,40,23,2,3.5074923299998773,2.6557108399993,0.375,0.4,5,0,4.6,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1,-0,stay,2.125
43,31,6,2,60,60,3,1,6.040599329999168,9.44360443999904,0.625,0.6,5,1,4.4,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0,-0,stay,2.125
43,32,7,2,40,40,25,2,6.761496629998874,5.00934020999921,0.25,0.24444444444444444,45,0,5.1,9 9 9 9 9,1 1 3 3 3,8 8 6 6 6,-0,stay,2
43,33,8,2,18,18,1,3,5.632410430000164,2.90975641000114,0.125,0.13333333333333333,45,0,5.6,9 9 9 9 9,3 1 1 1 0,6 8 8 8 9,-0,stay,2
43,34,9,2,45,45,60,1,7.374363829998401,2.8111074399967,0.625,0.6222222222222222,45,0,4.2,9 9 9 9 9,7 6 5 4 6,2 3 4 5 3,0,stay,2
43,35,10,2,34,39,50,3,7.182437529998424,6.39398083999731,0.375,0.37777777777777777,45,0,4.9,9 9 9 9 9,5 2 3 3 4,4 7 6 6 5,0.3125,compromise,2
43,36,11,2,40,40,24,3,2.704967330000727,2.1123163100001,0.375,0.4,5,0,4.8,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0,-0,stay,2.125
43,37,12,2,30,20,12,2,7.649315029999343,2.8841959399997,0.125,0.13333333333333333,45,0,6,9 9 9 9 9,0 2 2 2 0,9 7 7 7 9,0.5555555555555556,compromise,2
43,38,13,2,38,38,21,1,5.166084229998887,2.06154391000018,0.375,0.37777777777777777,45,0,4.7,9 9 9 9 9,2 4 5 2 4,7 5 4 7 5,-0,stay,2
43,39,14,2,40,40,42,2,4.971798629998375,3.20210443999713,0.375,0.4,5,1,5.3,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1,0,stay,2.125
43,40,15,2,15,15,1,1,5.224356129998341,1.4915851400001,0.125,0.13333333333333333,45,0,4.4,9 9 9 9 9,1 3 0 0 2,8 6 9 9 7,-0,stay,2
43,41,16,2,20,20,3,2,4.024029029998928,3.69532581000021,0.125,0.2,5,0,5.4,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,-0,stay,2.125
43,42,17,2,60,70,75,3,6.959162529998139,3.48746971000037,0.625,0.6,5,0,5.8,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0,0.6666666666666666,compromise,2.125
43,43,18,2,25,25,40,2,1.9715814299997874,1.87741056999948,0.25,0.24444444444444444,45,0,5.9,9 9 9 9 9,2 3 2 1 3,7 6 7 8 6,0,stay,2
43,44,19,2,20,20,4,1,5.786978529999033,1.40352730999984,0.125,0.13333333333333333,45,0,5,9 9 9 9 9,1 3 1 0 1,8 6 8 9 8,-0,stay,2
43,45,20,2,60,70,76,3,7.988301629999114,2.45098213999881,0.75,0.8,5,0,4.8,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,0.625,compromise,2.125
43,46,21,2,19,20,2,1,1.5908508299999085,2.25896973999625,0.125,0.2,5,0,5.8,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,-0.058823529411764705,stay,2.125
43,47,22,2,30,35,45,2,7.438295229998403,1.69583901000078,0.375,0.37777777777777777,45,0,5.5,9 9 9 9 9,3 2 2 4 6,6 7 7 5 3,0.3333333333333333,compromise,2
43,48,23,2,30,22,15,3,3.453867629998058,4.49352841000109,0.25,0.24444444444444444,45,0,5.8,9 9 9 9 9,2 3 1 3 2,7 6 8 6 7,0.5333333333333333,compromise,2
43,49,24,2,40,40,25,1,5.586934529997961,1.83407263999834,0.375,0.4,5,0,5,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1,-0,stay,2.125
43,50,25,2,55,55,2,1,7.803338830000939,3.80779113999961,0.625,0.6222222222222222,45,1,4.9,9 9 9 9 9,7 6 5 3 7,2 3 4 6 2,-0,stay,2
43,51,1,3,80,80,80,2,3.209208780001063,4.07409747999736,0.75,0.8,5,1,5,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,NA,NA,2.125
43,52,2,3,60,60,75,1,3.9992259799983003,3.83395973999905,0.625,0.6,5,0,4.5,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0,0,stay,2.125
43,53,3,3,45,45,43,2,4.399009379998461,3.93302494000091,0.375,0.37777777777777777,45,1,5,9 9 9 9 9,4 2 4 2 5,5 7 5 7 4,-0,stay,2
43,54,4,3,86,86,86,3,5.475988680000228,3.62810783999885,0,0,5,1,4.2,1 1 1 1 1,0 0 0 0 0,1 1 1 1 1,NA,NA,2.125
43,55,5,3,100,100,99,3,2.103489580000314,1.2472937399998,1,1,45,1,5.7,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0,-0,stay,2
43,56,6,3,60,70,77,3,4.190878279998287,3.98911505999968,0.625,0.6,5,0,4.4,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1,0.5882352941176471,compromise,2.125
43,57,7,3,60,65,75,2,3.1336697799997637,3.23463823999919,0.625,0.6,5,0,4.9,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0,0.3333333333333333,compromise,2.125
43,58,8,3,80,70,62,3,3.492277679999461,6.61805423999976,0.75,0.8,5,0,5.5,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,0.5555555555555556,compromise,2.125
43,59,9,3,60,60,75,1,2.7527733799997804,1.83428094000192,0.625,0.6,5,0,5.3,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0,0,stay,2.125
43,60,10,3,40,40,22,2,5.446158880002258,2.51227153999935,0.25,0.2,5,0,4.9,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,-0,stay,2.125
43,61,11,3,60,68,75,2,2.2657455799981108,9.01937874000032,0.625,0.6,5,0,4.4,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0,0.5333333333333333,compromise,2.125
43,62,12,3,70,70,26,2,5.565465979998407,2.94399401999908,0.75,0.7555555555555555,45,1,5.2,9 9 9 9 9,6 7 7 7 7,3 2 2 2 2,-0,stay,2
43,63,13,3,40,40,24,2,4.840840180000669,2.51114226000027,0.25,0.2,5,0,5.2,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,-0,stay,2.125
43,64,14,3,70,70,86,1,5.221514680000837,2.20329614000002,0.75,0.7555555555555555,45,0,5.2,9 9 9 9 9,8 6 9 5 6,1 3 0 4 3,0,stay,2
43,65,15,3,40,37,25,2,4.8408815799994045,4.0388218600001,0.375,0.37777777777777777,45,0,4.1,9 9 9 9 9,6 0 3 4 4,3 9 6 5 5,0.2,compromise,2
43,66,16,3,65,67,83,2,4.182358179999937,2.02126336000038,0.75,0.7555555555555555,45,0,5.4,9 9 9 9 9,7 5 8 7 7,2 4 1 2 2,0.1111111111111111,compromise,2
43,67,17,3,49,54,66,3,2.565776180001194,1.87148523999895,0.625,0.6222222222222222,45,0,4.7,9 9 9 9 9,6 6 7 5 4,3 3 2 4 5,0.29411764705882354,compromise,2
43,68,18,3,60,64,76,2,7.124236879999444,1.79574943999978,0.625,0.6222222222222222,45,0,4.9,9 9 9 9 9,8 6 5 4 5,1 3 4 5 4,0.25,compromise,2
43,69,19,3,25,20,10,3,4.749225280000246,1.76898574000188,0.125,0.13333333333333333,45,0,5.1,9 9 9 9 9,1 0 2 1 2,8 9 7 8 7,0.3333333333333333,compromise,2
43,70,20,3,20,20,35,1,3.49259327999971,2.06051835999824,0.25,0.2,5,0,5.5,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0,stay,2.125
43,71,21,3,40,40,22,1,1.4157635799983836,2.18236433999846,0.375,0.4,5,0,4.3,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0,-0,stay,2.125
43,72,22,3,19,20,72,1,1.7611150800003088,2.18125336000048,0.25,0.2,5,1,4.9,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.018867924528301886,compromise,2.125
43,73,23,3,44,44,59,2,3.9907446800007165,3.98683134000021,0.625,0.6222222222222222,45,0,4.8,9 9 9 9 9,7 6 7 3 5,2 3 2 6 4,0,stay,2
43,74,24,3,80,80,65,1,2.6368301799993787,2.4157042400002,0.75,0.8,5,0,5.1,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,-0,stay,2.125
43,75,25,3,20,35,38,3,2.035774580001089,5.26230705999842,0.25,0.2,5,0,6,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.8333333333333334,compromise,2.125
44,1,1,1,20,12,5,2,4.921791949999715,7.36726595000073,0.125,0.2,5,0,4.6,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.5333333333333333,compromise,1
44,2,2,1,40,26,22,3,6.31337695000002,7.69079870000041,0.375,0.4,5,0,4.5,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1,0.7777777777777778,compromise,1
44,3,3,1,15,15,30,1,11.016088950000267,2.44302030000017,0.25,0.24444444444444444,45,0,4.5,9 9 9 9 9,2 2 3 2 2,7 7 6 7 7,0,stay,2.5714285714285716
44,4,4,1,55,55,40,1,6.603228250000029,3.59189689999948,0.375,0.37777777777777777,45,0,5.7,9 9 9 9 9,4 2 3 4 4,5 7 6 5 5,-0,stay,2.5714285714285716
44,5,5,1,67,68,51,1,12.159460249999938,4.14211505000094,0.625,0.6222222222222222,45,0,5.4,9 9 9 9 9,4 6 7 7 4,5 3 2 2 5,-0.0625,stay,2.5714285714285716
44,6,6,1,83,80,68,2,6.646172750000915,2.48949819999962,0.75,0.7555555555555555,45,0,4,9 9 9 9 9,9 6 7 7 5,0 3 2 2 4,0.2,compromise,2.5714285714285716
44,7,7,1,10,10,95,3,2.3366676500008907,6.68079060000036,0.125,0.13333333333333333,45,1,4.6,9 9 9 9 9,3 1 1 1 0,6 8 8 8 9,0,stay,2.5714285714285716
44,8,8,1,60,60,76,1,6.17393335000088,2.66474290000042,0.625,0.6,5,0,4.7,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1,0,stay,1
44,9,9,1,40,30,24,3,5.111549850000301,5.6493975000003,0.375,0.37777777777777777,45,0,4.2,9 9 9 9 9,2 2 4 4 5,7 7 5 5 4,0.625,compromise,2.5714285714285716
44,10,10,1,10,10,25,2,5.945323250000001,2.6364600500001,0.125,0.13333333333333333,45,0,4.6,9 9 9 9 9,1 1 1 2 1,8 8 8 7 8,0,stay,2.5714285714285716
44,11,11,1,33,33,49,1,4.24098154999956,3.92258295000192,0.375,0.37777777777777777,45,0,4,9 9 9 9 9,1 0 5 5 6,8 9 4 4 3,0,stay,2.5714285714285716
44,12,12,1,75,85,90,3,5.761442449999777,6.61166514999968,0.75,0.7555555555555555,45,0,5.6,9 9 9 9 9,6 6 7 9 6,3 3 2 0 3,0.6666666666666666,compromise,2.5714285714285716
44,13,13,1,60,70,75,2,3.5991802499993355,5.67468080000071,0.625,0.6,5,0,5.3,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0,0.6666666666666666,compromise,1
44,14,14,1,80,80,65,1,3.215999849999207,5.83517819999906,0.75,0.8,5,0,5.6,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,-0,stay,1
44,15,15,1,40,33,24,1,3.2761639500004094,6.96587569999974,0.375,0.4,5,0,4.8,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1,0.4375,compromise,1
44,16,16,1,85,85,69,1,6.965942049999285,4.32290164999904,0.75,0.7555555555555555,45,0,5.3,9 9 9 9 9,7 4 7 9 7,2 5 2 0 2,-0,stay,2.5714285714285716
44,17,17,1,83,83,65,2,6.5299050499997975,4.65798819999873,0.75,0.7555555555555555,45,0,5.3,9 9 9 9 9,7 7 5 7 8,2 2 4 2 1,-0,stay,2.5714285714285716
44,18,18,1,40,40,23,1,6.065824950001115,3.41006484999889,0.375,0.4,5,0,4.2,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1,-0,stay,1
44,19,19,1,75,90,90,3,6.107816449999518,5.56999145000009,0.75,0.8,5,0,4.7,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,1,copy,1
44,20,20,1,80,65,62,3,4.065294149999318,4.82636270000148,0.75,0.8,5,0,5.7,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,0.8333333333333334,compromise,1
44,21,21,1,62,54,45,3,7.635266249999404,7.9291116000004,0.625,0.6222222222222222,45,0,4.6,9 9 9 9 9,5 6 4 6 7,4 3 5 3 2,0.47058823529411764,compromise,2.5714285714285716
44,22,22,1,40,75,85,2,5.270071249999091,9.30529144999855,0.375,0.4,5,1,5,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1,0.7777777777777778,compromise,1
44,23,23,1,0,0,1,3,7.645128750002186,5.48522010000124,0,0,45,1,4.7,9 9 9 9 9,0 0 0 0 0,9 9 9 9 9,0,stay,2.5714285714285716
44,24,24,1,15,15,30,1,7.528253949998543,2.3635470499994,0.25,0.24444444444444444,45,0,5.9,9 9 9 9 9,1 3 1 1 5,8 6 8 8 4,0,stay,2.5714285714285716
44,25,25,1,80,80,80,2,4.575910349998594,2.47701444999802,0.75,0.8,5,1,5.7,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,NA,NA,1
44,26,1,2,80,67,62,2,10.636634239999694,6.28578969999944,0.75,0.8,5,0,5.3,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,0.7222222222222222,compromise,1
44,27,2,2,25,13,10,2,8.157729340000515,6.00600538000072,0.25,0.2,5,0,4.5,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.8,compromise,1
44,28,3,2,20,28,38,3,2.624300139999832,10.5376653200001,0.25,0.24444444444444444,45,0,4.7,9 9 9 9 9,2 4 0 2 3,7 5 9 7 6,0.4444444444444444,compromise,2.5714285714285716
44,29,4,2,80,80,62,1,3.3911468399983278,2.53228891999788,0.75,0.7555555555555555,45,0,5.8,9 9 9 9 9,8 9 4 4 9,1 0 5 5 0,-0,stay,2.5714285714285716
44,30,5,2,35,43,50,3,7.166046540001844,9.13917407999907,0.375,0.37777777777777777,45,0,5.1,9 9 9 9 9,4 3 3 2 5,5 6 6 7 4,0.5333333333333333,compromise,2.5714285714285716
44,31,6,2,100,100,98,3,1.982817240001168,1.50851651999801,1,1,45,1,5.5,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0,-0,stay,2.5714285714285716
44,32,7,2,93,85,75,3,7.991077639999276,5.83736348000093,0.125,0.13333333333333333,45,0,4.4,9 9 9 9 9,1 2 1 0 2,8 7 8 9 7,0.4444444444444444,compromise,2.5714285714285716
44,33,8,2,35,35,50,2,6.633571240001402,2.68178357999932,0.375,0.37777777777777777,45,0,5.8,9 9 9 9 9,4 1 3 5 4,5 8 6 4 5,0,stay,2.5714285714285716
44,34,9,2,80,68,65,2,4.565883240000403,7.63690047999989,0.75,0.8,5,0,5.8,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,0.8,compromise,1
44,35,10,2,40,25,24,3,4.134121339999183,6.36391048000041,0.375,0.4,5,0,5,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1,0.9375,compromise,1
44,36,11,2,20,20,21,3,2.782388739999078,3.74705547999838,0.125,0.2,5,1,4.8,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0,stay,1
44,37,12,2,20,24,38,2,5.8244583400010015,6.20720358000108,0.375,0.37777777777777777,45,0,4.2,9 9 9 9 9,1 5 5 3 3,8 4 4 6 6,0.2222222222222222,compromise,2.5714285714285716
44,38,13,2,20,29,37,1,2.749340939999456,7.22739598000044,0.25,0.2,5,0,4.3,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.5294117647058824,compromise,1
44,39,14,2,40,60,85,2,3.891164340000614,2.69140497999979,0.375,0.37777777777777777,45,1,4.5,9 9 9 9 9,3 2 4 3 5,6 7 5 6 4,0.4444444444444444,compromise,2.5714285714285716
44,40,15,2,60,60,60,1,4.857623739999326,1.7726357800002,0.625,0.6,5,1,4.7,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1,NA,NA,1
44,41,16,2,20,10,5,2,8.916232739999032,9.83170877999873,0.125,0.2,5,0,4.7,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.6666666666666666,compromise,1
44,42,17,2,20,12,4,2,4.653493440000602,4.6049663199974,0.125,0.13333333333333333,45,0,5.2,9 9 9 9 9,1 1 1 1 2,8 8 8 8 7,0.5,compromise,2.5714285714285716
44,43,18,2,40,30,25,2,7.682793539999693,6.83113568000044,0.375,0.4,5,0,4.1,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1,0.6666666666666666,compromise,1
44,44,19,2,20,25,35,2,2.9241891399979068,3.08352162000119,0.25,0.24444444444444444,45,0,5,9 9 9 9 9,4 1 2 2 2,5 8 7 7 7,0.3333333333333333,compromise,2.5714285714285716
44,45,20,2,25,10,7,3,3.06174763999843,4.00838821999969,0.25,0.24444444444444444,45,0,5.1,9 9 9 9 9,3 1 2 2 3,6 8 7 7 6,0.8333333333333334,compromise,2.5714285714285716
44,46,21,2,75,75,74,3,8.341248939999787,1.95488787999966,1,1,5,1,4.7,1 1 1 1 1,1 1 1 1 1,0 0 0 0 0,-0,stay,1
44,47,22,2,20,20,38,2,6.124610439999742,5.63851318000161,0.25,0.24444444444444444,45,0,4.2,9 9 9 9 9,4 2 2 3 0,5 7 7 6 9,0,stay,2.5714285714285716
44,48,23,2,20,32,35,3,5.0994199399992794,8.40086591999898,0.25,0.2,5,0,4.1,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.8,compromise,1
44,49,24,2,40,27,23,2,3.966006839998954,2.68189687999984,0.375,0.4,5,0,4.4,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1,0.7647058823529411,compromise,1
44,50,25,2,20,33,35,3,6.078120840000338,3.79838028000086,0.25,0.2,5,0,4.2,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.8666666666666667,compromise,1
44,51,1,3,50,50,50,2,4.4634392599982675,2.31594810000024,0.5,0.4888888888888889,45,1,5.5,9 9 9 9 9,3 6 3 4 6,6 3 6 5 3,NA,NA,2.5714285714285716
44,52,2,3,10,10,25,1,2.011416059998737,2.37791858000128,0.125,0.13333333333333333,45,0,4.4,9 9 9 9 9,2 1 2 1 0,7 8 7 8 9,0,stay,2.5714285714285716
44,53,3,3,20,20,5,1,4.407543759998589,1.70532142000047,0.125,0.2,5,0,4.1,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,-0,stay,1
44,54,4,3,80,80,65,1,4.1200742600012745,3.02829862000181,0.75,0.8,5,0,4.7,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,-0,stay,1
44,55,5,3,80,50,20,2,3.5574662599992735,8.85422438000023,0.75,0.7555555555555555,45,1,4.1,9 9 9 9 9,4 8 9 6 7,5 1 0 3 2,0.5,compromise,2.5714285714285716
44,56,6,3,75,84,90,3,4.233632859999489,9.24435871999958,0.75,0.7555555555555555,45,0,4.5,9 9 9 9 9,7 6 7 7 7,2 3 2 2 2,0.6,compromise,2.5714285714285716
44,57,7,3,20,40,62,1,2.4368296599986934,3.82199722000041,0.25,0.2,5,1,4.7,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.47619047619047616,compromise,1
44,58,8,3,20,20,20,3,6.594605159998537,1.27610292000099,0,0,5,1,4.3,1 1 1 1 1,0 0 0 0 0,1 1 1 1 1,NA,NA,1
44,59,9,3,10,18,27,3,7.757386060000499,6.85481701999925,0.125,0.13333333333333333,45,0,4.8,9 9 9 9 9,3 1 0 2 0,6 8 9 7 9,0.47058823529411764,compromise,2.5714285714285716
