sID,trial_number,trial_number_run,run,estimate1,estimate2,estimate_peer,confidence_peer,estimate1_rt,estimate2_rt,true_ratio,seen_ratio,nTotal,filler_trial,ITI,nMushrooms,nBlue,nRed,s,strategy,confidence_rating,alpha_5,alpha_45,theta_IC,theta_slope,staybias,perceived_blue,perceived_red,other_blue,other_red,stayBias_modulated,KLd
117,32,7,2,20,9,3,3,7.150266449998526,3.13181710000026,0.125,0.2,5,0,5.6,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.6470588235294118,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,47.4343449513102,189.7373798052408,16.59713443930401,536.640680204163,1.0000000000000002e-6,16.99033916769732
117,33,8,2,65,73,80,3,6.161263749999307,5.80214840000008,0.75,0.7555555555555555,45,0,4.7,9 9 9 9 9,8 8 7 6 5,1 1 2 3 4,0.5333333333333333,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,334.7427659970712,180.24610476765372,442.5902517147736,110.64756292869338,1.0000000000000002e-6,7.577476821611213
117,34,9,2,20,22,37,1,4.29659404999893,2.77774299999965,0.25,0.24444444444444444,45,0,5.2,9 9 9 9 9,3 5 0 2 1,6 4 9 7 8,0.1176470588235294,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,102.997774152945,411.99109661178,46.16386144922259,78.6033316567844,0.01,1.6350965298511622
117,35,10,2,20,29,37,1,4.824251049999475,2.70381185000042,0.25,0.2,5,0,6,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.5294117647058824,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,47.4343449513102,189.7373798052408,46.16386144922259,78.6033316567844,0.01,2.241595149098187
117,36,11,2,60,68,75,1,4.261422049999965,4.37697155000023,0.625,0.6,5,0,5.4,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0,0.5333333333333333,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,142.3030348539306,94.8686899026204,93.57539482950526,31.19179827650175,0.01,1.4120971716316735
117,37,12,2,60,71,76,3,4.464340849999644,4.26019869999982,0.625,0.6,5,0,5.3,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0,0.6875,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,142.3030348539306,94.8686899026204,420.46073912903495,132.77707551443208,1.0000000000000002e-6,7.1027902090882415
117,38,13,2,60,70,75,3,6.957281349998993,3.01546449999933,0.625,0.6,5,0,5.1,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0,0.6666666666666666,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,142.3030348539306,94.8686899026204,414.9283609826002,138.30945366086675,1.0000000000000002e-6,6.227300982607749
117,39,14,2,65,55,50,3,5.299029549999432,7.15251789999911,0.625,0.6222222222222222,45,0,4.5,9 9 9 9 9,4 7 7 5 5,5 2 2 4 4,0.6666666666666666,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,334.7427659970712,180.24610476765372,276.6189073217335,276.6189073217335,1.0000000000000002e-6,6.556053439361084
117,40,15,2,62,68,79,2,6.682678049999595,4.55247299999974,0.625,0.6222222222222222,45,0,4.2,9 9 9 9 9,5 6 6 6 5,4 3 3 3 4,0.35294117647058826,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,319.2930998741295,195.6957708905955,267.8119780610422,71.19052581369476,1e-4,5.337188790440434
117,41,16,2,60,70,76,2,2.857489349999014,5.38796974999968,0.625,0.6,5,0,4.4,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1,0.625,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,142.3030348539306,94.8686899026204,257.6419029448001,81.36060092993688,1e-4,4.8911982776485825
117,42,17,2,80,71,63,1,3.7156913499993607,6.51937369999905,0.75,0.8,5,0,4,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,0.5294117647058824,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,189.7373798052408,47.434344951310194,78.6033316567844,46.16386144922259,0.01,2.241595149098192
117,43,18,2,20,12,5,1,5.113185250000242,5.26608149999993,0.125,0.2,5,0,5.7,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.5333333333333333,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,47.4343449513102,189.7373798052408,6.23835965530035,118.52883345070664,0.01,2.368009357260171
117,44,19,2,94,94,95,3,7.025849149999885,4.2656664999995,1,1,45,1,4.2,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0,0,stay,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,484.08953851884144,30.899332245883524,525.5759239112937,27.661890732173376,1.0000000000000002e-6,0.25707580813494835
117,45,20,2,40,31,25,2,8.46329914999933,4.07106374999967,0.375,0.4,5,0,5.6,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1,0.6,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,94.8686899026204,142.3030348539306,84.75062596868425,254.25187790605275,1e-4,4.293221429165394
117,46,21,2,20,12,5,2,3.2737916499991115,5.3844979000005,0.125,0.2,5,0,5.9,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.5333333333333333,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,47.4343449513102,189.7373798052408,16.95012519373685,322.0523786810001,1e-4,8.000974129921318
117,47,22,2,40,33,25,1,3.407375049998336,8.17818855000041,0.375,0.4,5,0,5.1,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0,0.4666666666666667,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,94.8686899026204,142.3030348539306,31.19179827650175,93.57539482950526,0.01,1.4120971716316773
117,48,23,2,20,11,5,2,3.142450349999308,4.49495690000003,0.125,0.2,5,0,5.3,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.6,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,47.4343449513102,189.7373798052408,16.95012519373685,322.0523786810001,1e-4,8.000974129921318
117,49,24,2,85,81,67,1,6.204769349999879,3.8124363500001,0.75,0.7555555555555555,45,0,5,9 9 9 9 9,7 6 6 7 8,2 3 3 2 1,0.2222222222222222,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,437.7405401500162,77.24833061470876,83.5940193810247,41.173173724982306,0.01,2.2040764312337235
117,50,25,2,12,12,28,1,3.782676150000043,2.36735120000048,0.125,0.13333333333333333,45,0,4.7,9 9 9 9 9,2 0 2 2 0,7 9 7 7 9,0,stay,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,61.79866449176699,453.190206272958,34.93481406968196,89.83237903632504,0.01,2.05927987908858
117,51,1,3,20,28,35,2,4.9772445699991295,8.61056499999995,0.25,0.2,5,0,5.7,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.5333333333333333,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,47.4343449513102,189.7373798052408,118.65087635615794,220.35162751857905,1e-4,4.902472273745141
117,52,2,3,80,69,65,3,6.207700869999826,5.48694329000045,0.75,0.8,5,0,4.3,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,0.7333333333333333,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,189.7373798052408,47.434344951310194,359.60457951825356,193.63323512521345,1.0000000000000002e-6,6.817258314355764
117,53,3,3,40,39,22,1,6.413174469999831,2.92103999000119,0.375,0.37777777777777777,45,0,5.9,9 9 9 9 9,2 5 2 3 5,7 4 7 6 4,0.05555555555555555,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,205.99554830589,308.993322458835,27.44878248332154,97.31841062268546,0.01,1.3639871548810427
117,54,4,3,60,70,76,2,2.6382121699998606,5.28375125999992,0.625,0.6,5,0,6,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0,0.625,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,142.3030348539306,94.8686899026204,257.6419029448001,81.36060092993688,1e-4,4.8911982776485825
117,55,5,3,20,28,35,1,4.332524570000714,4.5959938900005,0.25,0.2,5,0,4.5,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.5333333333333333,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,47.4343449513102,189.7373798052408,43.66851758710245,81.09867551890456,0.01,1.7722979370985361
117,56,6,3,78,71,63,2,10.054851669999152,5.33151256000019,0.75,0.7555555555555555,45,0,5.9,9 9 9 9 9,7 6 5 8 8,2 3 4 1 1,0.4666666666666667,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,401.6913191964855,113.29755156823948,213.57157744108432,125.43092643365269,1e-4,4.773332935468438
117,57,7,3,80,72,63,1,5.328453770000124,5.22744229000091,0.75,0.8,5,0,4.7,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,0.4705882352941176,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,189.7373798052408,47.434344951310194,78.6033316567844,46.16386144922259,0.01,2.241595149098192
117,58,8,3,80,80,80,2,5.190952169999946,3.44376146000013,0.75,0.8,5,1,4.6,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,NA,NA,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,189.7373798052408,47.434344951310194,271.2020030997896,67.80050077494738,1e-4,0.1488133392332988
117,59,9,3,17,16,16,3,7.316092369999751,4.21903206000025,0,0,5,1,4.2,1 1 1 1 1,0 0 0 0 0,1 1 1 1 1,1,copy,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,40.319193208613676,196.8525315479373,88.51805034295472,464.7197643005123,1.0000000000000002e-6,0.30460661652291593
117,60,10,3,40,27,24,3,3.650205670000105,2.49495819000094,0.375,0.4,5,0,5.5,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0,0.8125,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,94.8686899026204,142.3030348539306,132.77707551443208,420.46073912903495,1.0000000000000002e-6,7.102790209088271
117,61,11,3,77,76,75,2,6.266167669999959,4.04347785999926,0.75,0.7555555555555555,45,1,5.7,9 9 9 9 9,7 8 6 6 7,2 1 3 3 2,0.5,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,396.5414304888382,118.44744027588673,254.25187790605275,84.75062596868425,1e-4,0.13957171134617022
117,62,12,3,80,69,65,2,9.619069369999124,6.59371789000033,0.75,0.8,5,0,4.7,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,0.7333333333333333,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,189.7373798052408,47.434344951310194,220.35162751857905,118.65087635615794,1e-4,4.902472273745152
117,63,13,3,20,20,20,1,3.474241570000231,2.58991209000033,0.25,0.2,5,1,4.5,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,NA,NA,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,47.4343449513102,189.7373798052408,24.9534386212014,99.8137544848056,0.01,0.0387066299931943
117,64,14,3,34,31,17,1,6.011780470000304,3.07108638999944,0.25,0.24444444444444444,45,0,4.8,9 9 9 9 9,1 3 2 2 3,8 6 7 7 6,0.17647058823529413,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,175.0962160600065,339.89265470471844,21.21042282802119,103.5567702779858,0.01,1.3193134214944024
117,65,15,3,42,35,26,2,6.188240369998312,4.57652029000019,0.25,0.24444444444444444,45,0,5.4,9 9 9 9 9,1 3 0 2 5,8 6 9 7 4,0.4375,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,216.29532572118447,298.6935450435405,88.14065100743161,250.86185286730537,1e-4,4.485009263976421
117,66,16,3,32,45,50,3,4.878603870000006,2.69402498999989,0.375,0.37777777777777777,45,0,5,9 9 9 9 9,4 4 2 3 4,5 5 7 6 5,0.7222222222222222,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,164.796438644712,350.19243212001294,276.6189073217335,276.6189073217335,1.0000000000000002e-6,9.569662663394345
117,67,17,3,33,21,15,3,5.552618769999754,4.0430848900005,0.25,0.24444444444444444,45,0,5.1,9 9 9 9 9,0 2 1 1 7,9 7 8 8 2,0.6666666666666666,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,169.94632735235925,345.0425434123657,82.98567219652004,470.25214244694695,1.0000000000000002e-6,11.6088626362502
117,68,18,3,43,44,45,2,3.682382770000004,4.20508035999956,0.375,0.37777777777777777,45,1,4.8,9 9 9 9 9,3 3 4 3 4,6 6 5 6 5,0.5,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,221.44521442883175,293.5436563358933,152.55112674363164,186.45137713110535,1e-4,0.11928216180453152
117,69,19,3,34,42,50,2,5.561504769999374,3.82189739000023,0.375,0.37777777777777777,45,0,4.9,9 9 9 9 9,6 2 4 2 3,3 7 5 7 6,0.5,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,175.0962160600065,339.89265470471844,169.5012519373685,169.5012519373685,1e-4,4.4382977115139655
117,70,20,3,21,14,3,2,5.39672857000005,4.16104345999975,0.125,0.13333333333333333,45,0,5.9,9 9 9 9 9,1 2 3 0 0,8 7 6 9 9,0.3888888888888889,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,108.14766286059223,406.8412079041328,10.17007511624211,328.83242875849487,1e-4,9.839361015411042
117,71,21,3,64,65,79,1,5.970224969999435,6.2765088899996,0.75,0.7555555555555555,45,0,4.5,9 9 9 9 9,7 8 4 6 9,2 1 5 3 0,0.06666666666666667,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,329.592877289424,185.39599347530097,98.56608255374553,26.201110552261465,0.01,0.9944993613520527
117,72,22,3,83,76,65,2,6.1946120699994935,7.33339755999987,0.75,0.7555555555555555,45,0,4.8,9 9 9 9 9,6 7 6 7 8,3 2 3 2 1,0.3888888888888889,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,427.4407627347218,87.54810803000328,220.35162751857905,118.65087635615794,1e-4,7.744913900846974
117,73,23,3,58,66,75,3,4.569345870000689,3.85980129000018,0.625,0.6222222222222222,45,0,5.4,9 9 9 9 9,5 5 5 6 7,4 4 4 3 2,0.4705882352941176,compromise,2.2857142857142856,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,298.69354504354044,216.29532572118453,414.9283609826002,138.30945366086675,1.0000000000000002e-6,8.790966216196372
117,74,24,3,20,19,5,1,6.832259070000873,3.02784135999991,0.125,0.2,5,0,5.8,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.06666666666666667,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,47.4343449513102,189.7373798052408,6.23835965530035,118.52883345070664,0.01,2.368009357260171
117,75,25,3,20,31,37,2,6.615850470000623,6.53210706000027,0.25,0.2,5,0,4.5,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.6470588235294118,compromise,1,47.4343449513102,11.444197128105,124.767193106007,214.23531076873,0.01,47.4343449513102,189.7373798052408,125.43092643365269,213.57157744108432,1e-4,6.157792405262038
118,1,1,1,100,99,98,3,2.440735389998736,7.45989329000076,1,1,5,1,6,1 1 1 1 1,1 1 1 1 1,0 0 0 0 0,0.5,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,193.704987228368,0,670.0586493747456,13.67466631377033,1.0000000000000002e-6,2.7489785440866847
118,2,2,1,80,72,65,1,5.757241490000524,7.83404642000005,0.75,0.8,5,0,4.2,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,0.5333333333333333,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,154.9639897826944,38.74099744567359,119.0296361551141,64.0928810065999,0.01,2.790414269143425
118,3,3,1,20,31,35,3,8.270282090000364,8.12720602000081,0.25,0.2,5,0,5.6,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.7333333333333333,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,38.7409974456736,154.9639897826944,239.30666049098056,444.4266551975354,1.0000000000000002e-6,6.881874009687072
118,4,4,1,33,40,50,2,9.724509490000855,9.28945102000034,0.375,0.37777777777777777,45,0,5.6,9 9 9 9 9,4 4 3 3 3,5 5 6 6 6,0.4117647058823529,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,170.03455792114525,345.2216782035373,216.7139582125575,216.7139582125575,1e-4,6.644962306222373
118,5,5,1,0,2,2,3,2.780051390001063,5.69784562000041,0,0,5,1,4,1 1 1 1 1,0 0 0 0 0,1 1 1 1 1,1,copy,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,0,193.704987228368,13.67466631377032,670.0586493747456,1.0000000000000002e-6,2.748978544086682
118,6,6,1,62,60,45,1,4.028262490000088,3.78144042000076,0.625,0.6222222222222222,45,0,5.9,9 9 9 9 9,6 5 6 5 6,3 4 3 4 3,0.1176470588235294,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,319.45886639730315,195.7973697273794,82.4051327227713,100.7173844389427,0.01,2.130611506213868
118,7,7,1,80,68,65,3,6.654970090000461,7.09848142000101,0.75,0.8,5,0,4.8,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,0.8,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,154.9639897826944,38.74099744567359,444.4266551975354,239.30666049098056,1.0000000000000002e-6,6.881874009687068
118,8,8,1,50,11,2,2,2.3064407900001243,8.6495846200005,0.5,0.4888888888888889,45,1,5.8,9 9 9 9 9,5 6 6 2 3,4 3 3 7 6,0.8125,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,257.6281180623413,257.6281180623413,8.6685583285023,424.7593580966127,1e-4,55.09586048768716
118,9,9,1,60,70,75,3,2.700319890000173,3.62498902000061,0.625,0.6222222222222222,45,0,4.4,9 9 9 9 9,6 6 4 9 3,3 3 5 0 6,0.6666666666666666,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,309.1537416748095,206.102494449873,512.799986766387,170.933328922129,1.0000000000000002e-6,8.545117193490803
118,10,10,1,75,70,60,1,3.960432390001188,5.89998861999993,0.625,0.6222222222222222,45,0,5.9,9 9 9 9 9,7 8 6 6 1,2 1 3 3 8,0.3333333333333333,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,386.4421770935119,128.81405903117064,109.8735102970284,73.2490068646856,0.01,1.999745309314445
118,11,11,1,34,45,50,2,6.056421689999297,4.68240102000073,0.375,0.4,5,0,5.3,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0,0.6875,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,65.85969565764512,127.84529157072288,216.7139582125575,216.7139582125575,1e-4,5.096324987370161
118,12,12,1,25,17,10,3,5.357471089999308,4.81983052000032,0.25,0.24444444444444444,45,0,5.8,9 9 9 9 9,3 1 2 1 4,6 8 7 8 5,0.5333333333333333,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,128.81405903117064,386.4421770935119,68.3733315688516,615.3599841196644,1.0000000000000002e-6,12.41064609671612
118,13,13,1,69,79,84,2,3.7909207900002,5.22567411999989,0.75,0.8,5,0,4.6,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,0.6666666666666666,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,133.6564411875739,60.048546040794086,364.0794497970966,69.34846662801841,1e-4,6.052696581099141
118,14,14,1,40,29,23,3,3.703687790000913,7.50021082000058,0.375,0.37777777777777777,45,0,5.7,9 9 9 9 9,4 3 3 5 2,5 6 6 4 7,0.6470588235294118,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,206.102494449873,309.1537416748095,157.2586626083587,526.4746530801573,1.0000000000000002e-6,11.06114907391824
118,15,15,1,80,71,62,3,3.199154690000796,5.4062246200001,0.75,0.7555555555555555,45,0,5.1,9 9 9 9 9,4 7 8 8 7,5 2 1 1 2,0.5,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,412.204988899746,103.05124722493649,423.9146557268799,259.81865996163606,1.0000000000000002e-6,13.954613070650968
118,16,16,1,10,14,25,2,2.2449295899996287,3.70210002000113,0.125,0.13333333333333333,45,0,5.1,9 9 9 9 9,0 1 3 1 1,9 8 6 8 8,0.26666666666666666,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,51.52562361246825,463.7306125122143,108.35697910627874,325.07093731883623,1e-4,9.77778927208673
118,17,17,1,35,38,50,1,4.321743390000847,2.73422412000036,0.375,0.37777777777777777,45,0,5.7,9 9 9 9 9,3 2 6 2 4,6 7 3 7 5,0.2,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,180.33968264363887,334.91655348104365,91.561258580857,91.561258580857,0.01,1.7113804039180112
118,18,18,1,45,28,3,2,4.0229057899996405,8.53384622000067,0.375,0.37777777777777777,45,1,4.1,9 9 9 9 9,3 5 2 3 4,6 4 7 6 5,0.4047619047619048,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,231.86530625610715,283.3909298685754,13.002837492753448,420.4250789323615,1e-4,44.14233867503199
118,19,19,1,23,16,5,1,4.691122290001658,9.65763261999928,0.125,0.2,5,0,5.8,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.3888888888888889,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,44.55214706252465,149.15284016584337,9.1561258580857,173.96639130362828,0.01,5.414146243926529
118,20,20,1,20,10,2,3,6.771942690000287,9.03302801999962,0.125,0.2,5,0,4.6,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.5555555555555556,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,38.7409974456736,154.9639897826944,13.67466631377032,670.0586493747456,1.0000000000000002e-6,22.422754421539867
118,21,21,1,50,65,65,3,4.925987289999284,22.4314336199996,0.625,0.6,5,0,4.6,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1,1,copy,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,96.852493614184,96.852493614184,444.4266551975354,239.30666049098056,1.0000000000000002e-6,5.821705754500635
118,22,22,1,22,30,37,2,5.633658989999276,7.94094462000066,0.25,0.24444444444444444,45,0,4.6,9 9 9 9 9,2 0 2 3 4,7 9 7 6 5,0.5333333333333333,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,113.35637194743016,401.89986417725237,160.36832907729254,273.05958734782246,1e-4,6.245470782536598
118,23,23,1,34,33,32,2,4.569959890000973,2.62888253000074,0.375,0.4,5,1,5,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0,0.5,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,65.85969565764512,127.84529157072288,138.6969332560368,294.7309831690782,1e-4,0.3306974817028546
118,24,24,1,66,67,67,1,3.5326809900006992,4.21430952999981,0.625,0.6,5,1,5.9,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0,1,copy,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,127.84529157072289,65.8596956576451,122.69208649834839,60.43043066336561,0.01,0.10080028847530974
118,25,25,1,12,15,30,1,3.2500333899997718,2.08342872000139,0.125,0.13333333333333333,45,0,4.2,9 9 9 9 9,0 2 0 2 2,9 7 9 7 7,0.16666666666666666,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,61.830748334961896,453.42548778972065,54.9367551485142,128.1857620131998,0.01,4.453119916508505
118,26,1,2,75,86,90,3,6.691040290000274,3.92330388999926,0.75,0.8,5,0,5.4,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,0.7333333333333333,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,145.27874042127598,48.426246807092,615.3599841196644,68.37333156885158,1.0000000000000002e-6,10.003452272763088
118,27,2,2,0,0,1,3,3.890890890000264,3.29024031999961,0,0,45,1,5.3,9 9 9 9 9,0 0 0 0 0,9 9 9 9 9,0,stay,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,0,515.2562361246826,6.83733315688516,676.8959825316308,1.0000000000000002e-6,5.182164333406617
118,28,3,2,10,15,25,2,2.575980089998666,5.63099301999955,0.125,0.13333333333333333,45,0,4.7,9 9 9 9 9,2 1 1 2 0,7 8 8 7 9,0.3333333333333333,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,51.52562361246825,463.7306125122143,108.35697910627874,325.07093731883623,1e-4,9.77778927208673
118,29,4,2,40,32,24,1,5.461543589999565,4.12308842000039,0.375,0.4,5,0,4.2,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1,0.5,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,77.4819948913472,116.2229923370208,43.94940411881136,139.17311304290263,0.01,2.6887171649413255
118,30,5,2,30,23,15,1,3.049175889999788,3.79413732000012,0.25,0.2,5,0,5.7,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.4666666666666667,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,58.1114961685104,135.5934910598576,27.4683775742571,155.6541395874569,0.01,2.864270314858041
118,31,6,2,60,67,75,1,2.9716139899992413,4.14586472000065,0.625,0.6,5,0,4.6,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0,0.4666666666666667,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,116.2229923370208,77.4819948913472,137.3418878712855,45.7806292904285,0.01,2.3645383399207063
118,32,7,2,80,80,81,2,2.4784509899991463,3.30483772000025,0.75,0.7555555555555555,45,1,5.1,9 9 9 9 9,7 7 5 6 9,2 2 4 3 0,0,stay,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,412.204988899746,103.05124722493649,351.07661230434314,82.35130412077181,1e-4,0.11443498103849925
118,33,8,2,30,20,14,3,2.9576776899994,1.7664153199994,0.25,0.24444444444444444,45,0,4,9 9 9 9 9,3 1 2 1 4,6 8 7 8 5,0.625,compromise,2.571428571428572,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,154.57687083740475,360.67936528727773,95.72266419639224,588.0106514921238,1.0000000000000002e-6,12.046253296742382
118,34,9,2,37,22,20,3,3.736836989999574,2.62349691999952,0.375,0.4,5,0,5.9,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1,0.8823529411764706,compromise,1.875,38.7409974456736,11.4501385805485,183.122517161714,250.305399263401,0.01,71.67084527449616,122.03414195387184,136.7466631377032,546.9866525508128,1.0000000000000002e-6,8.92292191943072
